"id","level","description","decoded_as","fields","parents","children"
"87202","10","Proxmox VE brute force (multiple failed logins).","None","[]","87200",""
"22401","0","Vuls integration event.","json","['vuls.integration']","None","22403"
"22403","5","Low vulnerability $(vuls.scanned_cve) detected in scanning launched on c with $(vuls.assurance) reliability ($(vuls.detection_method)). Score: $(vuls.core) ($(vuls.source)). Affected packages: $(vuls.affected_packages)","None","['vuls.event', 'vuls.affected_packages']","22401","22405"
"22405","10","High vulnerability $(vuls.scanned_cve) detected in scanning launched on $(vuls.scan_date) with $(vuls.assurance) reliability ($(vuls.detection_method)). $(vuls.tittle). Score: $(vuls.score) ($(vuls.source)). Affected packages: $(vuls.affected_packages)","None","['vuls.score', 'vuls.score']","22403",""
"87401","0","Event decoded by CIS-CAT decoder","ciscat","[]","None",""
"87403","0","Old CIS-CAT events.","json","['type', 'scan_id', 'type', 'scan_id']","None","87405, 87407, 87409, 87411, 87413, 87415, 87417, 87419, 87421, 87423, 87425"
"87405","3","CIS-CAT: assessment information for scan $(scan_id)","None","['type', 'type']","87403",""
"87407","0","CIS-CAT: $(cis-data.rule_title) (passed)","None","['type', 'cis.result', 'type', 'cis-data.result']","87403",""
"87409","0","CIS-CAT: $(cis-data.rule_title) (not checked)","None","['type', 'cis.result', 'type', 'cis-data.result']","87403",""
"87411","0","CIS-CAT: $(cis-data.rule_title) (not selected)","None","['type', 'cis.result', 'type', 'cis-data.result']","87403",""
"87413","3","CIS-CAT: $(cis-data.rule_title) (error)","None","['type', 'cis.result', 'type', 'cis-data.result']","87403",""
"87415","3","CIS-CAT: $(cis-data.rule_title) (unknown)","None","['type', 'cis.result', 'type', 'cis-data.result']","87403",""
"87417","1","CIS-CAT: $(cis-data.rule_title) (informational)","None","['type', 'cis.result', 'type', 'cis-data.result']","87403",""
"87419","7","CIS-CAT: $(cis-data.rule_title) (failed)","None","['type', 'cis.result', 'type', 'cis-data.result']","87403",""
"87421","4","CIS-CAT Report overview: Score less than 90% ($(cis-data.score) %)","None","['cis.score', 'cis-data.score']","87403",""
"87423","5","CIS-CAT Report overview: Score less than 80% ($(cis-data.score) %)","None","['cis.score', 'cis-data.score']","87403",""
"87425","7","CIS-CAT Report overview: Score less than 50% ($(cis-data.score) %)","None","['cis.score', 'cis-data.score']","87403",""
"87500","0","Exim SMTP Messages Grouped.","windows-date-format","[]","None","87508"
"87506","5","Exim Auth failed","windows-date-format","[]","87501",""
"87508","0","Exim connection","None","[]","87500",""
"23501","0","$(vulnerability.cve) affects $(vulnerability.package.name)","json","['vulnerability.cve']","None",""
"23507","4","It was not possible to verify whether $(vulnerability.cve) affects $(vulnerability.package.name)","None","['vulnerability.severity', 'vulnerability.package.condition']","23503",""
"23508","6","It was not possible to verify whether $(vulnerability.cve) affects $(vulnerability.package.name)","None","['vulnerability.severity', 'vulnerability.package.condition']","23504",""
"23509","9","It was not possible to verify whether $(vulnerability.cve) affects $(vulnerability.package.name)","None","['vulnerability.severity', 'vulnerability.package.condition']","23505",""
"87600","0","OpenVAS (gsad) messages grouped.","gsad","[]","None","87602, 87604, 87606, 87608"
"87602","10","OpenVAS (gsad) brute force (multiple failed logins).","None","[]","87600",""
"87604","6","OpenVAS (gsad) ERROR message.","None","[]","87600",""
"87606","0","OpenVAS (gsad) INFO message.","None","[]","87600",""
"87608","0","OpenVAS (openvasmd) messages grouped.","openvasmd","[]","87600","87610, 87612"
"87610","10","OpenVAS (openvasmd) brute force (multiple failed logins).","None","[]","87608",""
"87612","4","OpenVAS (openvasmd) WARNING message.","None","[]","87608",""
"88000","0","Percona Server audit events grouped.","json","['mysql_audit_log']","None","88002, 88004, 88006"
"88002","3","Percona audit: user logout.","None","['audit_record.name', 'audit_record.status', 'audit_record.name']","88000",""
"88004","3","Percona audit success: $(audit_record.command_class) statement.","None","['audit_record.name', 'audit_record.status', 'audit_record.name', 'audit_record.status']","88000",""
"88006","3","Percona audit failed: $(audit_record.command_class) statement.","None","['audit_record.name', 'audit_record.command_class', 'audit_record.name', 'audit_record.status']","88000","89050"
"89050","0","McAfee AUDIT Plugin for MySQL events grouped.","json","['audit_record.name', 'audit_record.command_class', 'mysql_audit_log']","88006","89052, 89054, 89056"
"89052","3","McAfee MySQL audit: user logout.","None","['cmd', 'cmd']","89050",""
"89054","3","McAfee MySQL audit success: $(cmd) statement.","None","['cmd']","89050",""
"89056","3","McAfee MySQL audit failed: $(cmd) statement.","None","['cmd']","89050",""
"88100","0","MariaDB group messages.","mariadb-syslog","[]","None","88102"
"88102","3","MariaDB warning message","None","['mariadb.type', 'mariadb.type']","88100",""
"87700","0","pfSense firewall rules grouped.","pf","[]","None",""
"24000","3","osquery message","None","[]","None","24002, 24010"
"24002","3","osquery warning message","None","[]","24000",""
"24010","3","osquery: $(osquery.name) query result","json","[]","24000","24012, 24014, 24100, 24300, 24400, 24600, 24800"
"24012","4","osquery: System memory is under $(osquery.columns.threshold)","None","['osquery.name', 'osquery.name']","24010",""
"24014","4","osquery: Disk busy time is over $(osquery.columns.threshold)","None","['osquery.name', 'osquery.name']","24010",""
"24021","4","osquery: $(osquery.pack) $(osquery.subquery): The pack executed is $(osquery.columns.name) and the interval is $(osquery.columns.interval) ","None","['osquery.pack', 'osquery.name']","24020",""
"24023","4","osquery: $(osquery.pack) $(osquery.subquery): Osquery version is $(osquery.columns.version) build on $(osquery.columns.build_platform) $(osquery.columns.build_distro)","None","['osquery.name', 'osquery.name']","24020",""
"24031","4","osquery: $(osquery.pack) $(osquery.subquery): Running daemon is $(osquery.columns.label) with path $(osquery.columns.program) and username $(osquery.columns.username)","None","['osquery.pack', 'osquery.name']","24030",""
"24033","4","osquery: $(osquery.pack) $(osquery.subquery): Command launched $(osquery.columns.command) at $(osquery.columns.hour):$(osquery.columns.minute) $(osquery.columns.day_of_month) $(osquery.columns.month) ","None","['osquery.name', 'osquery.name']","24030",""
"24035","4","osquery: $(osquery.pack) $(osquery.subquery): Key $(osquery.columns.key), Value $(osquery.columns.value)","None","['osquery.name', 'osquery.name']","24030",""
"24037","4","osquery: $(osquery.pack) $(osquery.subquery): Username $(osquery.columns.username), Key $(osquery.columns.key)","None","['osquery.name', 'osquery.name']","24030",""
"24039","4","osquery: $(osquery.pack) $(osquery.subquery): Application Layer Firewall for OSX version $(osquery.columns.version)","None","['osquery.name', 'osquery.name']","24030",""
"24041","4","osquery: $(osquery.pack) $(osquery.subquery): Application Layer Firewall for OSX service $(osquery.columns.service) state $(osquery.columns.state)","None","['osquery.name', 'osquery.name']","24030",""
"24043","4","osquery: $(osquery.pack) $(osquery.subquery): Address $(osquery.columns.address) Hostnames $(osquery.columns.hostnames)","None","['osquery.name', 'osquery.name']","24030",""
"24045","4","osquery: $(osquery.pack) $(osquery.subquery): OS Kernel module $(osquery.columns.name) is enabled and used by $(osquery.columns.used_by)","None","['osquery.name', 'osquery.name', 'osquery.columns.status']","24030",""
"24047","4","osquery: $(osquery.pack) $(osquery.subquery): OS X Application $(osquery.columns.name) version $(osquery.columns.bundle_version) is installed","None","['osquery.name', 'osquery.name']","24030",""
"24049","4","osquery: $(osquery.pack) $(osquery.subquery): Process $(osquery.columns.pid) has file $(osquery.columns.path) opened","None","['osquery.name', 'osquery.name']","24030",""
"24051","4","osquery: $(osquery.pack) $(osquery.subquery): Status of IP/IPv6 forwarding $(osquery.columns.name) value $(osquery.columns.current_value)","None","['osquery.name', 'osquery.name']","24030",""
"24053","4","osquery: $(osquery.pack) $(osquery.subquery): Mount point at $(osquery.columns.device) with $(osquery.columns.blocks_free) free blocks","None","['osquery.name', 'osquery.name']","24030",""
"24055","4","osquery: $(osquery.pack) $(osquery.subquery): User $(osquery.columns.username) history file $(osquery.columns.history_file) executed command $(osquery.columns.command)","None","['osquery.name', 'osquery.name']","24030",""
"24057","4","osquery: $(osquery.pack) $(osquery.subquery): Virtual interface $(osquery.columns.name) with uuid $(osquery.columns.uuid) is on the system","None","['osquery.name', 'osquery.name']","24030",""
"24059","4","osquery: $(osquery.pack) $(osquery.subquery): File $(osquery.columns.path) has setuid enabled","None","['osquery.name', 'osquery.name']","24030",""
"24061","4","osquery: $(osquery.pack) $(osquery.subquery): ARP cache: Address $(osquery.columns.address) MAC $(osquery.columns.mac) Interface $(osquery.columns.interface)","None","['osquery.name', 'osquery.name']","24030",""
"24063","4","osquery: $(osquery.pack) $(osquery.subquery): Device $(osquery.columns.name) encryption status is $(osquery.columns.encryption_status)","None","['osquery.name', 'osquery.name']","24030",""
"24065","4","osquery: $(osquery.pack) $(osquery.subquery): App scheme $(osquery.columns.scheme) handler is $(osquery.columns.handler)","None","['osquery.name', 'osquery.name']","24030",""
"24100","4","osquery: $(osquery.pack) query result","None","['osquery.name', 'osquery.columns.enabled', 'osquery.pack']","24010","24102, 24104, 24106, 24108, 24110, 24112, 24114, 24116, 24118, 24120, 24122, 24124, 24126, 24128, 24130, 24132, 24134, 24136, 24138"
"24102","4","osquery: $(osquery.pack) $(osquery.subquery): Active Directory name $(osquery.columns.name) with domain $(osquery.columns.domain) has a value of $(osquery.columns.value)","None","['osquery.name', 'osquery.name']","24100",""
"24104","4","osquery: $(osquery.pack) $(osquery.subquery): OS $(osquery.columns.name) $(osquery.columns.version) $(osquery.columns.major).$(osquery.columns.minor) $(osquery.columns.codename)","None","['osquery.name', 'osquery.name']","24100",""
"24106","4","osquery: $(osquery.pack) $(osquery.subquery): Application Layer Firewall for OSX version $(osquery.columns.version)","None","['osquery.name', 'osquery.name']","24100",""
"24108","4","osquery: $(osquery.pack) $(osquery.subquery): Application Layer Firewall for OSX service $(osquery.columns.service) state $(osquery.columns.state)","None","['osquery.name', 'osquery.name']","24100",""
"24110","4","osquery: $(osquery.pack) $(osquery.subquery): Mount point $(osquery.columns.path) at with $(osquery.columns.blocks_free) free blocks","None","['osquery.name', 'osquery.name']","24100",""
"24112","4","osquery: $(osquery.pack) $(osquery.subquery): Windows shared resource $(osquery.columns.name) with path $(osquery.columns.path) status is $(osquery.columns.status)","None","['osquery.name', 'osquery.name']","24100",""
"24114","4","osquery: $(osquery.pack) $(osquery.subquery): Browser plugin $(osquery.columns.name) is disabled","None","['osquery.name', 'osquery.columns.disabled', 'osquery.name', 'osquery.columns.disabled']","24100",""
"24116","4","osquery: $(osquery.pack) $(osquery.subquery): Chrome extension $(osquery.columns.name) version is $(osquery.columns.version) and the user that owns it is $(osquery.columns.uid)","None","['osquery.name', 'osquery.name']","24100",""
"24118","4","osquery: $(osquery.pack) $(osquery.subquery): Homebrew package $(osquery.columns.name) version is $(osquery.columns.version)","None","['osquery.name', 'osquery.name']","24100",""
"24120","4","osquery: $(osquery.pack) $(osquery.subquery): Windows patch $(osquery.columns.hotfix_id) is installed on the system","None","['osquery.name', 'osquery.name']","24100",""
"24122","4","osquery: $(osquery.pack) $(osquery.subquery): USB device from vendor $(osquery.columns.vendor) is attached to port $(osquery.columns.usb_port)","None","['osquery.name', 'osquery.name']","24100",""
"24124","4","osquery: $(osquery.pack) $(osquery.subquery): Keychain $(osquery.columns.label) path is $(osquery.columns.path)","None","['osquery.name', 'osquery.name']","24100",""
"24126","4","osquery: $(osquery.pack) $(osquery.subquery): Repository name $(osquery.columns.name), version $(osquery.columns.version), source $(osquery.columns.source),release name $(osquery.columns.release)","None","['osquery.name', 'osquery.name']","24100",""
"24128","4","osquery: $(osquery.pack) $(osquery.subquery): Portage package $(osquery.columns.package) $(osquery.columns.version) USE flags $(osquery.columns.flags)","None","['osquery.name', 'osquery.name']","24100",""
"24130","4","osquery: $(osquery.pack) $(osquery.subquery): Windows device $(osquery.columns.device_name) driver is being used","None","['osquery.name', 'osquery.columns.status', 'osquery.name']","24100",""
"24132","4","osquery: $(osquery.pack) $(osquery.subquery): RPM package $(osquery.columns.name) version $(osquery.columns.version) is installed on the system","None","['osquery.name', 'osquery.name']","24100",""
"24134","4","osquery: $(osquery.pack) $(osquery.subquery): Device $(osquery.columns.name) encryption status is $(osquery.columns.encryption_status)","None","['osquery.name', 'osquery.name']","24100",""
"24136","4","osquery: $(osquery.pack) $(osquery.subquery): Iptable source ip $(osquery.columns.src_ip) with policy $(osquery.columns.policy) and target $(osquery.columns.target) has a packet count of $(osquery.columns.packets)","None","['osquery.name', 'osquery.name']","24100",""
"24138","4","osquery: $(osquery.pack) $(osquery.subquery): Integrity protection flag $(osquery.columns.config_flag) is disabled","None","['osquery.name', 'osquery.columns.enabled', 'osquery.name', 'osquery.columns.enabled']","24100",""
"24201","4","osquery: $(osquery.pack) $(osquery.subquery): Leverage-A_2 malware detected on path $(osquery.columns.path)","None","['osquery.pack', 'osquery.name']","24200",""
"24203","4","osquery: $(osquery.pack) $(osquery.subquery): iWorm_1 malware detected on path $(osquery.columns.path)","None","['osquery.name', 'osquery.name']","24200",""
"24205","4","osquery: $(osquery.pack) $(osquery.subquery): HackingTeam Mac RAT2 malware detected on path $(osquery.columns.path)","None","['osquery.name', 'osquery.name']","24200",""
"24207","4","osquery: $(osquery.pack) $(osquery.subquery): Keranger malware detected on path $(osquery.columns.path)","None","['osquery.name', 'osquery.name']","24200",""
"24209","4","osquery: $(osquery.pack) $(osquery.subquery): Komplex malware detected on path $(osquery.columns.path)","None","['osquery.name', 'osquery.name']","24200",""
"24211","4","osquery: $(osquery.pack) $(osquery.subquery): OSX/Dok malware detected in certificate $(osquery.columns.common_name)","None","['osquery.name', 'osquery.name']","24200",""
"24213","4","osquery: $(osquery.pack) $(osquery.subquery): Snake malware detected on path $(osquery.columns.path)","None","['osquery.name', 'osquery.name']","24200",""
"24215","4","osquery: $(osquery.pack) $(osquery.subquery): MaMi malware detected, infected DNS address $(osquery.columns.address)","None","['osquery.name', 'osquery.name']","24200",""
"24217","4","osquery: $(osquery.pack) $(osquery.subquery): Coldroot RAT malware detected on path $(osquery.columns.path)","None","['osquery.name', 'osquery.name']","24200",""
"24300","4","osquery: $(osquery.pack) query result","None","['osquery.name', 'osquery.pack']","24010","24302, 24304, 24306, 24308, 24310, 24312, 24314, 24316, 24318"
"24302","4","osquery: $(osquery.pack) $(osquery.subquery): OS $(osquery.columns.name) $(osquery.columns.version) with minor $(osquery.columns.minor) and major $(osquery.columns.major)","None","['osquery.name', 'osquery.name']","24300",""
"24304","4","osquery: $(osquery.pack) $(osquery.subquery): OS Kernel module $(osquery.columns.name) is enabled and used by $(osquery.columns.used_by)","None","['osquery.name', 'osquery.name', 'osquery.columns.status']","24300",""
"24306","4","osquery: $(osquery.pack) $(osquery.subquery): Browser plugin $(osquery.columns.name) is enabled","None","['osquery.name', 'osquery.name', 'osquery.columns.disabled']","24300",""
"24308","4","osquery: $(osquery.pack) $(osquery.subquery): Safari extension $(osquery.columns.name) version is $(osquery.columns.version) and the user that owns it is $(osquery.columns.uid)","None","['osquery.name', 'osquery.columns.disabled', 'osquery.name']","24300",""
"24310","4","osquery: $(osquery.pack) $(osquery.subquery): Chrome extension $(osquery.columns.name) version is $(osquery.columns.version) and the user that owns it is $(osquery.columns.uid)","None","['osquery.name', 'osquery.name']","24300",""
"24312","4","osquery: $(osquery.pack) $(osquery.subquery): Homebrew package $(osquery.columns.name) version is $(osquery.columns.version)","None","['osquery.name', 'osquery.name']","24300",""
"24314","4","osquery: $(osquery.pack) $(osquery.subquery): Package name $(osquery.columns.name), version $(osquery.columns.version), revision $(osquery.columns.revision),size $(osquery.columns.size) bytes","None","['osquery.name', 'osquery.name']","24300",""
"24316","4","osquery: $(osquery.pack) $(osquery.subquery): Portage package $(osquery.columns.package) $(osquery.columns.version) USE flags $(osquery.columns.flags)","None","['osquery.name', 'osquery.name']","24300",""
"24318","4","osquery: $(osquery.pack) $(osquery.subquery): Sparkle bundle $(osquery.columns.name) is unauthenticated","None","['osquery.name', 'osquery.name']","24300",""
"24400","4","osquery: $(osquery.pack) query result","None","['osquery.name', 'osquery.pack']","24010","24402, 24404, 24406, 24408, 24410, 24412, 24414, 24416"
"24402","4","osquery: $(osquery.pack) $(osquery.subquery): CPU feature $(osquery.columns.feature) and value $(osquery.columns.value)","None","['osquery.name', 'osquery.name']","24400",""
"24404","4","osquery: $(osquery.pack) $(osquery.subquery): NVRAM variable $(osquery.columns.name) value $(osquery.columns.value)","None","['osquery.name', 'osquery.name']","24400",""
"24406","4","osquery: $(osquery.pack) $(osquery.subquery): Fan $(osquery.columns.name) actual speed is $(osquery.columns.actual) rpm","None","['osquery.name', 'osquery.name']","24400",""
"24408","4","osquery: $(osquery.pack) $(osquery.subquery): USB device from vendor $(osquery.columns.vendor) is attached to port $(osquery.columns.usb_port)","None","['osquery.name', 'osquery.name']","24400",""
"24410","4","osquery: $(osquery.pack) $(osquery.subquery): System control $(osquery.columns.name) oid is $(osquery.columns.oid)","None","['osquery.name', 'osquery.name']","24400",""
"24412","4","osquery: $(osquery.pack) $(osquery.subquery): EFI file $(osquery.columns.path) sha256 $(osquery.columns.sha256)","None","['osquery.name', 'osquery.name']","24400",""
"24414","4","osquery: $(osquery.pack) $(osquery.subquery): OS Kernel module $(osquery.columns.name) is enabled and used by $(osquery.columns.used_by)","None","['osquery.name', 'osquery.name', 'osquery.columns.status']","24400",""
"24416","4","osquery: $(osquery.pack) $(osquery.subquery): Device $(osquery.columns.path), UID $(osquery.columns.uid), GID $(osquery.columns.gid), type $(osquery.columns.type) ","None","['osquery.name', 'osquery.name']","24400",""
"24600","4","osquery: $(osquery.pack) $(osquery.subquery): Windows Registry key $(osquery.columns.key) value is $(osquery.columns.data)","None","['osquery.pack', 'osquery.pack']","24010",""
"24701","4","osquery: $(osquery.pack) $(osquery.subquery): CCleaner Trojan Floxif detected on registry path $(osquery.columns.path)","None","['osquery.pack', 'osquery.name']","24700",""
"24703","4","osquery: $(osquery.pack) $(osquery.subquery): Winsecurity.info Scam detected on path $(osquery.columns.install_location)","None","['osquery.name', 'osquery.name']","24700",""
"24705","4","osquery: $(osquery.pack) $(osquery.subquery): unTabs Browser extension malware detected on path $(osquery.columns.install_location)","None","['osquery.name', 'osquery.name']","24700",""
"24707","4","osquery: $(osquery.pack) $(osquery.subquery): Sticky file key backdoor detected for program $(osquery.columns.path)","None","['osquery.name', 'osquery.name']","24700",""
"24709","4","osquery: $(osquery.pack) $(osquery.subquery): conhost.exe process masquerading detected, path is $(osquery.columns.path)","None","['osquery.name', 'osquery.name']","24700",""
"24711","4","osquery: $(osquery.pack) $(osquery.subquery): lsass.exe process masquerading detected, path is $(osquery.columns.path)","None","['osquery.name', 'osquery.name']","24700",""
"24713","4","osquery: $(osquery.pack) $(osquery.subquery): svchost.exe process masquerading detected, path $(osquery.columns.path) is incorrect","None","['osquery.name', 'osquery.name']","24700",""
"24800","4","osquery: $(osquery.pack) query result","None","['osquery.name', 'osquery.pack']","24010","24802, 24804, 24806, 24808, 24810"
"24802","4","osquery: $(osquery.pack) $(osquery.subquery): Chrometana Chrome extension malware detected","None","['osquery.name', 'osquery.name']","24800",""
"24804","4","osquery: $(osquery.pack) $(osquery.subquery): Giphy Chrome extension malware detected","None","['osquery.name', 'osquery.name']","24800",""
"24806","4","osquery: $(osquery.pack) $(osquery.subquery): InfinityNewTab Chrome extension malware detected","None","['osquery.name', 'osquery.name']","24800",""
"24808","4","osquery: $(osquery.pack) $(osquery.subquery): TouchVPN Chrome extension malware detected","None","['osquery.name', 'osquery.name']","24800",""
"24810","4","osquery: $(osquery.pack) $(osquery.subquery): WebPaint Chrome extension malware detected","None","['osquery.name', 'osquery.name']","24800",""
"87801","3","Azure: Log analytics","json","['azure_tag']","None","87810"
"87803","3","Azure: Storage","json","['azure_tag', 'azure_tag']","None",""
"87810","3","Azure: Log analytics activity","azure-storage","['Type']","87801",""
"87900","0","Docker alerts: $(docker.Type)","json","['integration']","None","87902, 87904, 87906, 87910, 87912, 87918, 87920, 87922, 87924, 87926, 87932, 87934, 87936, 87942, 87948, 87952, 87954"
"87902","5","Docker: Container $(docker.Actor.Attributes.name) destroyed","None","['docker.status', 'docker.status']","87900",""
"87904","3","Docker: Container $(docker.Actor.Attributes.name) stopped","None","['docker.status', 'docker.status']","87900",""
"87906","3","Docker: Container $(docker.Actor.Attributes.name) unpaused","None","['docker.status', 'docker.status']","87900",""
"87908","5","Docker: Started shell session in container $(docker.Actor.Attributes.name)","None","['docker.status', 'docker.status']","87907",""
"87910","3","Docker: Copied a file from host to $(docker.Actor.Attributes.name)","None","['docker.status', 'docker.status']","87900",""
"87912","0","Docker: Docker volume action","None","['docker.status', 'docker.Type']","87900","87914, 87916"
"87914","7","Docker: Volume destroyed in $(docker.Actor.Attributes.driver)","None","['docker.Action', 'docker.Action']","87912",""
"87916","5","Docker: Volume unmounted from $(docker.Actor.Attributes.driver)","None","['docker.Action', 'docker.Action']","87912",""
"87918","3","Docker: Image $(docker.Actor.Attributes.name) tagged","None","['docker.status', 'docker.status']","87900",""
"87920","3","Docker: Image created from imported data","None","['docker.status', 'docker.status']","87900",""
"87922","3","Docker: Attached local standard input, output, and error streams to container $(docker.Actor.Attributes.name)","None","['docker.status', 'docker.status']","87900",""
"87924","7","Docker: Container $(docker.Actor.Attributes.name) received the action: $(docker.status)","None","['docker.status', 'docker.status']","87900",""
"87926","3","Docker: Running processes of container $(docker.Actor.Attributes.name) displayed","None","['docker.status', 'docker.status']","87900",""
"87928","3","Docker: Network $(docker.Actor.Attributes.name) connected","None","['docker.Type', 'docker.Action']","87927",""
"87930","3","Docker: Network $(docker.Actor.Attributes.name) created","None","['docker.Action', 'docker.Action']","87927",""
"87932","3","Docker: Image or repository $(docker.Actor.Attributes.name) pulled","None","['docker.Action', 'docker.status']","87900",""
"87934","3","Docker: Image saved","None","['docker.status', 'docker.status']","87900",""
"87936","0","Docker: Group of Docker config events","None","['docker.status', 'docker.Type']","87900","87938"
"87938","5","Docker: $(docker.Actor.Attributes.name) config deleted","None","['docker.Action', 'docker.Action']","87936",""
"87940","3","Docker: Secret '$(docker.Actor.Attributes.name)' created","None","['docker.Type', 'docker.Action']","87939",""
"87942","0","Docker: Group of Docker plugin events","None","['docker.Action', 'docker.Type']","87900","87944, 87946"
"87944","3","Docker: Plugin $(docker.Actor.Attributes.name) enabled","None","['docker.Action', 'docker.Action']","87942",""
"87946","3","Docker: Plugin $(docker.Actor.Attributes.name) removed","None","['docker.Action', 'docker.Action']","87942",""
"87948","0","Docker: Group of Docker node events","None","['docker.Action', 'docker.Type']","87900","87950"
"87950","3","Docker: Node updated","None","['docker.Action', 'docker.Action']","87948",""
"87952","3","Docker: Container $(docker.Actor.Attributes.image) resized terminal size to $(docker.Actor.Attributes.width)x$(docker.Actor.Attributes.height)","None","['docker.Actor.Attributes.role.new', 'docker.Actor.Attributes.role.old', 'docker.status']","87900",""
"87954","0","Docker: Group of service events","None","['docker.status', 'docker.Type']","87900","87956"
"87956","3","Docker: Service $(docker.Actor.Attributes.name) updated","None","['docker.Action', 'docker.Action']","87954",""
"18651","8","IKE DoS-prevention mode started","None","[]","18104",""
"18653","8","An IPsec Quick Mode negotiation failed","None","[]","18105",""
"18655","4","IPsec dropped an inbound packet that failed an integrity check","None","[]","18104",""
"18657","8","IPsec dropped an inbound clear text packet that should have been secured","None","[]","18104",""
"18659","7","During Main Mode negotiation, IPsec received an invalid negotiation packet","None","[]","18104",""
"18661","7","During Extended Mode negotiation, IPsec received an invalid negotiation packet","None","[]","18104",""
"18663","8","IPsec Services failed to get the complete list of network interfaces on the computer","None","[]","18105",""
"18665","8","IPsec Services has experienced a critical failure and has been shut down","None","[]","18105",""
"18667","8","IPsec Services was disabled","None","[]","18104",""
"19000","0","Group of Security Configuration Assessment rules","sca","[]","None","19006"
"19002","4","SCA summary: $(sca.policy): Score less than 90% ($(sca.score))","None","['sca.type', 'sca.score']","19001",""
"19004","7","SCA summary: $(sca.policy): Score less than 50% ($(sca.score))","None","['sca.score', 'sca.score']","19001",""
"19006","0","Security Configuration Assessment: check event","None","['sca.score', 'sca.type']","19000","19008"
"19008","3","$(sca.policy): $(sca.check.title)","None","['sca.check.result', 'sca.check.result']","19006","19010"
"19010","3","$(sca.policy): $(sca.check.title): Status changed from failed to passed","None","['sca.check.status', 'sca.check.previous_result']","19008",""
"19012","5","$(sca.policy): $(sca.check.title): Status changed from passed to 'not applicable'","None","['sca.check.previous_result', 'sca.check.previous_result']","19009",""
"19014","9","$(sca.policy): $(sca.check.title): Status changed from 'not applicable' to failed","None","['sca.check.previous_result', 'sca.check.previous_result']","19007",""
"60000","0","Group of windows rules","windows_eventchannel","['win.system.providerName']","None","60002, 60004, 60016, 60010, 60012"
"60002","0","Group of Windows rules for the System channel","None","['win.system.channel', 'win.system.channel']","60000","60008, 61100, 61102"
"60004","0","Group of Windows rules for the Sysmon channel","None","['win.system.channel', 'win.system.channel']","60000","61600, 61602"
"60016","0","Group of Microsoft Windows Firewall With Advanced Security rules","None","['win.system.channel', 'win.system.channel']","60000","67001, 67003"
"60017","0","Group of rules for Windows Eventlog from Security channel","None","['win.system.providerName', 'win.system.providerName']","60001","63109"
"60008","0","Group of Microsoft Security Essentials rules","None","['win.system.providerName', 'win.system.providerName']","60002","63600, 63602"
"60010","0","Windows warning event","None","['win.system.severityValue', 'win.system.severityValue']","60000",""
"60012","10","Windows critical event","None","['win.system.severityValue', 'win.system.severityValue']","60000",""
"60014","10","Multiple Windows error events","None","[]","None",""
"60100","0","Windows Security informational event","None","['win.system.severityValue']","60001",""
"60102","5","Windows Security error event","None","['win.system.severityValue', 'win.system.severityValue']","60001",""
"60104","5","Windows audit failure event","None","['win.system.severityValue', 'win.system.severityValue']","60001","60120, 60198, 60210, 60220, 60222"
"60106","3","Windows Logon Success","None","['win.system.eventID', 'win.system.eventID']","60103","60118, 60200"
"60108","3","Session reconnected/disconnected to winstation","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60110","8","User account changed","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60112","8","Windows Audit Policy changed","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60114","8","General account database changed","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60116","7","Windows is shutting down","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60118","3","Windows Workstation Logon Success","None","['win.system.eventID', 'win.eventdata.workstationName', 'win.eventdata.logonType']","60106",""
"60120","0","Windows login attempt (ignored). Duplicated","None","['win.system.eventID']","60104",""
"60122","5","Logon Failure - Unknown user or bad password","None","['win.system.eventID', 'win.system.eventID']","60105",""
"60124","5","Logon Failure - Account currently disabled","None","['win.system.eventID', 'win.system.eventID']","60105",""
"60126","7","Logon Failure - User not allowed to login at this computer","None","['win.system.eventID', 'win.system.eventID']","60105",""
"60128","5","Logon Failure - Account's password expired","None","['win.system.eventID', 'win.system.eventID']","60105",""
"60130","7","Logon Failure - Account locked out","None","['win.system.eventID', 'win.system.eventID']","60105",""
"60132","5","System time changed","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60134","8","Security enabled group created","None","['win.system.eventID', 'win.system.eventID']","60113",""
"60136","3","Windows is starting up","None","['win.system.eventID', 'win.system.eventID']","60103",""
"60138","5","Group Account Created","None","['win.system.eventID', 'win.system.eventID']","60103","60140"
"60140","5","Security Enabled Global Group Created","None","['win.system.eventID', 'win.system.eventID']","60138",""
"60142","5","Security Enabled Global Group Member Removed $(win.eventdata.memberSid)","None","['win.system.eventID', 'win.system.eventID']","60113",""
"60144","5","Security Enabled Local Group Member Added $(win.eventdata.memberSid)","None","['win.system.eventID', 'win.system.eventID']","60113",""
"60146","5","Security Enabled Local Group Deleted","None","['win.system.eventID', 'win.system.eventID']","60139",""
"60148","5","Security Enabled Global Group Changed","None","['win.system.eventID', 'win.system.eventID']","60113",""
"60150","5","Security Enabled Universal Group Changed","None","['win.system.eventID', 'win.system.eventID']","60113",""
